2024/07/04 18:03:16 [error] 12497#0: *13 open() "/Users/holgerlersch/webprojects/fu-master/receive_stream/incomingstreams/tmp/hls/holger-4.ts" failed (2: No such file or directory), client: 192.168.1.44, server: , request: "GET /hls/holger-4.ts HTTP/1.1", host: "192.168.1.44:8080", referrer: "http://127.0.0.1:8001/"
2024/07/04 18:03:21 [error] 12497#0: *13 open() "/Users/holgerlersch/webprojects/fu-master/receive_stream/incomingstreams/tmp/hls/holger-4.ts" failed (2: No such file or directory), client: 192.168.1.44, server: , request: "GET /hls/holger-4.ts HTTP/1.1", host: "192.168.1.44:8080", referrer: "http://127.0.0.1:8001/"
2024/07/04 18:03:26 [error] 12497#0: *13 open() "/Users/holgerlersch/webprojects/fu-master/receive_stream/incomingstreams/tmp/hls/holger-4.ts" failed (2: No such file or directory), client: 192.168.1.44, server: , request: "GET /hls/holger-4.ts HTTP/1.1", host: "192.168.1.44:8080", referrer: "http://127.0.0.1:8001/"
2024/07/04 18:03:31 [error] 12497#0: *13 open() "/Users/holgerlersch/webprojects/fu-master/receive_stream/incomingstreams/tmp/hls/holger-4.ts" failed (2: No such file or directory), client: 192.168.1.44, server: , request: "GET /hls/holger-4.ts HTTP/1.1", host: "192.168.1.44:8080", referrer: "http://127.0.0.1:8001/"
2024/07/04 18:03:36 [error] 12497#0: *13 open() "/Users/holgerlersch/webprojects/fu-master/receive_stream/incomingstreams/tmp/hls/holger-4.ts" failed (2: No such file or directory), client: 192.168.1.44, server: , request: "GET /hls/holger-4.ts HTTP/1.1", host: "192.168.1.44:8080", referrer: "http://127.0.0.1:8001/"
2024/07/04 18:03:41 [error] 12497#0: *13 open() "/Users/holgerlersch/webprojects/fu-master/receive_stream/incomingstreams/tmp/hls/holger-4.ts" failed (2: No such file or directory), client: 192.168.1.44, server: , request: "GET /hls/holger-4.ts HTTP/1.1", host: "192.168.1.44:8080", referrer: "http://127.0.0.1:8001/"
2024/07/04 18:03:46 [error] 12497#0: *13 open() "/Users/holgerlersch/webprojects/fu-master/receive_stream/incomingstreams/tmp/hls/holger-4.ts" failed (2: No such file or directory), client: 192.168.1.44, server: , request: "GET /hls/holger-4.ts HTTP/1.1", host: "192.168.1.44:8080", referrer: "http://127.0.0.1:8001/"
2024/07/04 18:03:51 [error] 12497#0: *13 open() "/Users/holgerlersch/webprojects/fu-master/receive_stream/incomingstreams/tmp/hls/holger-4.ts" failed (2: No such file or directory), client: 192.168.1.44, server: , request: "GET /hls/holger-4.ts HTTP/1.1", host: "192.168.1.44:8080", referrer: "http://127.0.0.1:8001/"
2024/07/04 18:03:56 [error] 12497#0: *13 open() "/Users/holgerlersch/webprojects/fu-master/receive_stream/incomingstreams/tmp/hls/holger-4.ts" failed (2: No such file or directory), client: 192.168.1.44, server: , request: "GET /hls/holger-4.ts HTTP/1.1", host: "192.168.1.44:8080", referrer: "http://127.0.0.1:8001/"
2024/07/04 18:04:01 [error] 12497#0: *13 open() "/Users/holgerlersch/webprojects/fu-master/receive_stream/incomingstreams/tmp/hls/holger-4.ts" failed (2: No such file or directory), client: 192.168.1.44, server: , request: "GET /hls/holger-4.ts HTTP/1.1", host: "192.168.1.44:8080", referrer: "http://127.0.0.1:8001/"
